Weblink_to_slide_at_NHMUK_Data_Portal,IRN,ZF_PF_no.,Slide_square_no.,Genus,cf.,Species,Sub_species,Notes_on_slides,Geologic_time,Grade,No_of_individuals,Observations_M.C.Rillo.2015,Buckley_Slide_SL_no.,Former_Museum_no.,IRN_Residue_OBD,Vessel,Station_no.,Collection_date,Collection_info,Sea_Depth_meters_NOAA,Sea_Depth_meters,Sea_Depth_fathoms,Sea_Depth_feet,Tow,Sample_depth_min_cm,Sample_depth_max_cm,Lat.decimal,Long.decimal,Lat.degrees,Lat.minutes,Lat.seconds,Lat.N.S,Long.degrees,Long.minutes,Long.seconds,Long.W.E,Ocean_Sea
http://data.nhm.ac.uk/object/83afbc3e-0c1c-484b-b840-88beb6799fae,5562034,71380,,Globigerinoides,,"obliquus, bollii, elongatus",,,U. Miocene,,36,,1137,"1966,O57",18031,J.O.I.D.E.S. /  MV Caldrill,Core J-3 52 Blake Plateau,03/05/65,,-1134,NA,NA,NA,0,,,28.5,-77.51667,28,30,0,N,77,31,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/8186b0da-6713-4960-b116-301bf5624e4b,5562035,71381,,Globigerinoides,,obliquus,,,N19 top ,,8,,1570,"1968,O379",18528,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,503,505,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/6d2fea33-c6c6-48e9-a5a9-de07c98f9068,5562036,71382,,Globigerinoides,,sacculifera fistulosa,,Schubert; Refer to Todd U.S.G.S. Prof. Paper 260-cc,Early Pliocene,,2,,,"1,963,611",16479,,Core 4,NA,Guyot SW of Eniwetok Atoll Marshall ,-1588,1829,1000,6000,0,10,10,10.3,162.1,10,18,0,N,162,6,0,E,Pacific ocean
http://data.nhm.ac.uk/object/ea01cc9e-4636-403a-974b-30c7f162bc57,5562037,71383,,Globigerinoides,,mitra,,Topotypes; Todd,Miocene,,4,,,"1965,O248",17205,,Locality S 621,NA,Tagpochau Island Donni ss. Mebmber,23,NA,NA,NA,0,land,land,15.217,145.767,15,13,0,N,145,46,0,E,Saipan Island limestone
http://data.nhm.ac.uk/object/34bbd26a-296a-48f2-8d0b-9bcb256ce781,5562038,71384,,Globigerinoides,,mitra,,Todd,,+250 mu,8,,1032,,NA,,Core V12-5,NA,,NA,NA,NA,NA,0,728,729,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/4436d578-896c-4859-958c-b340644ea352,5562039,71385,,various,,,,Pliocene,,,41,,922,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,400,403,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/38f6f6e9-c665-4fad-a37d-7b895d1d69df,5562040,71386,,Globigerinoides,,mitra,,Todd,U. Miocene,,15,,1135,"1966,O57",18031,J.O.I.D.E.S. /  MV Caldrill,Core J-3 52 Blake Plateau,03/05/65,,-1134,NA,NA,NA,0,,,28.5,-77.51667,28,30,0,N,77,31,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/5ba358a7-4df3-4a1c-a4cf-1e1b8d2f36b4,5562041,71387,,Sphaeroidinella,,subdehiscens,,,Zone N18 base,,7,,1251,"1968,O384",18532,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,789,791,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/83aca925-1da5-4afe-9f61-b87fb5e3f86e,5562042,71388,,Sphaeroidinella,,subdehiscens,,,Lower N19,,4,,1459,"1968,O380",18529,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,544,546,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/7b70d1b1-326d-4a32-88fb-bca088a91f74,5562043,71389,,Sphaeroidinella,,subdehiscens,,,,,5,,1474,"1968,O380",18529,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,544,546,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/65c1ff91-1ded-40da-98a1-e1f1b1b148dc,5562044,71390,,Sphaeroidinella,,"subdehiscens, dehiscens, seminulina",,,N19 top ,,6,,1576,"1968,O379",18528,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,503,505,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/a6e98cee-b459-4211-ba18-b5e15047edee,5562045,71391,,Sphaeroidinella,,"subdehiscens, dehiscens, seminulina",,,N21,,31,,1597,"1968,O378",18528,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,488,490,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/89ea61b4-8865-4ad2-b826-a469879d78f3,5562046,71392,,Sphaeroidinella,,seminulina,,,Zone N18 base,,5,,1254,"1968,O384",18532,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,789,791,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/fdbffcae-b993-480a-9e6b-989971b032e2,5562047,71393,,Sphaeroidinella,,"seminulina, dehiscens",,,U. Miocene,,48,,1127,"1966,O57",18031,J.O.I.D.E.S. /  MV Caldrill,Core J-3 52 Blake Plateau,03/05/65,,-1134,NA,NA,NA,0,,,28.5,-77.51667,28,30,0,N,77,31,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/8b7b0003-6887-4b2c-a6c1-5c1fdce89c8c,5562048,71394,,Sphaeroidinella,,seminulina,,,Zone N18,,2,Did not find IRN,1261,"1968,O382",NA,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,626,629,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/f8b623a9-9874-47de-a13c-6e54cd585675,5562049,71395,,Sphaeroidinella,,seminulina,,,Lower N19,,6,,1460,"1968,O380",18529,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,544,546,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/88d40e33-0e96-4e85-b9a1-2c28712b76be,5562050,71396,,Globanomalina,,praepumilio,,?pumilio 1178 zone N21,,,11,Slide: Long 6 4  E,1177,,NA,RV Argo,Dodo 117 P,18/06/64,Piston core,-3407,3398,1858,11148,0,99,102,-18.35,62.06667,18,21,0,S,62,4,0,E,Indian ocean
http://data.nhm.ac.uk/object/c5bc9515-95e4-4587-86a0-6e500e124d7e,5562051,71397,,Globanomalina,,praepumilio,,,Zone N20,,11,Slide: Long 6 4  E,1186,"1968,O243",18484,RV Argo,Dodo 117 P,18/06/64,Piston core,-3407,3398,1858,11148,0,251,254,-18.35,62.06667,18,21,0,S,62,4,0,E,Indian ocean
http://data.nhm.ac.uk/object/959f1647-cd8d-43db-a2fb-0b329233da68,5562052,71398,,unknowns Pleistocene,,,,,Pleistocene Gunz,,5,,883,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,545,548,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/f839f78c-5380-4560-a17d-4e7808701ef4,5562053,71399,,unknowns Pleistocene,,,,,,,3,,975,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,151,152,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/255fc31c-44b2-4cd3-9dfd-7e40cbc51e7f,5562054,71400,,unknowns Pleistocene,,,,,,,12,,1230,"1968,O404",18552,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,465,465,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/78d89237-6d97-4f8b-ae18-d0751ae18df1,5562055,71401,,unknowns Pleistocene,,,,,,,5,,1281,"1968,O244",18485,RV Argo,Dodo 141G,19/09/64,,-4413,3600,1969,11814,0,2,6,-24.7,73.083,24,42,0,S,73,5,0,E,Indian ocean
http://data.nhm.ac.uk/object/e957e07f-222d-4c08-afb2-e9c92a3f2cc7,5562056,71402,,unknowns Pleistocene,,,,,Quaternary - N19,,8,,1606,"1968,O392",18540,RV Horizon,LSDH 78 P,13/01/63,,-3244,3208,1754,10524,0,68,70,-4.517,168.033,4,31,0,S,168,2,0,E,Pacific ocean
http://data.nhm.ac.uk/object/4bf8c57e-1cd2-483e-aff1-48cb74369c4c,5562057,71403,,unknows Pliocene,,,,,,,11,,1004,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,402,402,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/fbe7e9f2-348b-4e70-b551-2dcef9221aa7,5562058,71404,,unknows Pliocene,,,,,,,23,,5241,M.5241,36043,HMS Penguin,5,16/04/1891,,-1206,1443,789,4734,0,,,-28.00833,112.45833,28,0,30,S,112,27,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/e1377c6c-f50c-4266-bedb-61f48f9f287c,5562059,71405,,unknows Pliocene,,,,,,127-250 mu,9,,907,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,625,628,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/9d39f00a-be0b-45ed-a615-6d055f5c87f0,5562060,71406,,unknows Pliocene,,,,,,,5,,948,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,400,403,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/08a2a41b-d1c0-4620-bf3f-64ccccbd5bc0,5562061,71407,,unknows Pliocene,,,,,,127-250 mu,9,,1006,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,402,402,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/b887ca75-adb4-4663-a7c0-be69ef0bd438,5562062,71408,,unknows Pliocene,,,,Biorbulina,,,11,,1017,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,421,422,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/55d14223-7f5d-4e30-bb50-d3c172cf7316,5562063,71409,,unknows Pliocene,,,,,,,52,,1066,"1965,O203",17162,RV Vema,V 3-153,NA,,-1004,970,530,3180,0,500,500,28.4,-77.93333,28,24,0,N,77,56,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/d306854a-1173-4750-98b9-c64f2326eb90,5562064,71410,,unknows Pliocene,,,,,Zone N21,,3,Slide: Long 6 4  E,1176,"1968,O242",18483,RV Argo,Dodo 117 P,18/06/64,Piston core,-3407,3398,1858,11148,0,99,102,-18.35,62.06667,18,21,0,S,62,4,0,E,Indian ocean
http://data.nhm.ac.uk/object/d1451b7b-d16c-4d9f-af5a-90e7500faa4b,5562065,71411,,unknows Pliocene,,,,,Zone N20,,3,Slide: Long 6 4  E,1184,"1968,O243",18484,RV Argo,Dodo 117 P,18/06/64,Piston core,-3407,3398,1858,11148,0,251,254,-18.35,62.06667,18,21,0,S,62,4,0,E,Indian ocean
http://data.nhm.ac.uk/object/22a885c1-9717-4789-b804-f5d10edff403,5562066,71412,,unknows Pliocene,,,,,,,11,,1001,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,402,402,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/2f6f5e1b-1f68-4b6e-a322-79662007120c,5562067,71413,,unknows Pliocene,,,,,,,31,smaller species,1215,"1968,O408",18556,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,520,520,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/64b73cb6-b8ca-4d66-bbcb-6241c9060a51,5562068,71414,,unknows Pliocene,,,,Globigerinoides?,,,6,,1220,"1968,O410",18558,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,540,540,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/5a5c2bdd-6922-418d-baff-3a9c787fcac3,5562069,71415,,unknows Pliocene,,,,,,,6,,1225,"1968,O412",18560,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,600,600,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/fd2def7a-9c02-42ec-be1e-f761b73f02a0,5562070,71416,,unknows Pliocene,,,,,,,5,,1217,"1968,O406",18554,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,500,500,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/9be26a4f-1cff-4e74-afae-062e86b64626,5562071,71417,,unknows Pliocene,,,,Globigerinoides?,,,5,,1213,"1968,O408",18556,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,520,520,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/b65c79c2-a120-4b21-a841-b0a665564e64,5562072,71418,,unknows Pliocene,,,,,N21,,5,,1592,"1968,O378",18528,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,488,490,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/4bafb6c2-f352-45d0-9a3c-8573567c4e0a,5562073,71419,,unknows Pliocene,,,,Globigerinoides?,,,11,,1214,"1968,O409",18557,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,530,530,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/3e34bcb5-8e5a-43f6-affe-16009d0c191e,5562074,71420,,unknows Pliocene,,,,,,,4,,1216,"1968,O410",18558,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,540,540,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/0426ae8f-71d3-42f1-9199-7f27eff20fd9,5562075,71421,,unknows Pliocene,,,,,N19 top ,,20,,1581,"1968,O379",18528,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,503,505,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/1b94e183-eb23-42e3-97c4-7f5bd42e0732,5562076,71422,,unknows Pliocene,,,,,Zone N20,,4,Slide: Long 6 4  E,1188,"1968,O243",18484,RV Argo,Dodo 117 P,18/06/64,Piston core,-3407,3398,1858,11148,0,251,254,-18.35,62.06667,18,21,0,S,62,4,0,E,Indian ocean
http://data.nhm.ac.uk/object/0b3fddeb-0a87-4c0f-8f28-52e6391f0c2c,5562077,71423,,unknows Pliocene,,,,Globorotalia crassule?,N21,,1,,1600,"1968,O378",18528,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,488,490,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/0d0f868f-a1d5-4b6f-83e8-c48091865b93,5562078,71424,,unknows Pliocene,,,,,N21,64-250 mu,19,,1602,"1968,O378",18528,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,488,490,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/33a0d654-d160-435f-8fc7-e641a73c4bd6,5562079,71425,,unknows Pliocene,,,,,Zone N19,,8,,1610,"1968,O394",18542,RV Horizon,LSDH 78 P,13/01/63,,-3244,3208,1754,10524,0,103,105,-4.517,168.033,4,31,0,S,168,2,0,E,Pacific ocean
http://data.nhm.ac.uk/object/c26d540d-5acc-427a-8b3a-ba2c95aae633,5562080,71426,,unknows Miocene,,,,,U. Miocene,,8,,1134,"1966,O57",18031,J.O.I.D.E.S. /  MV Caldrill,Core J-3 52 Blake Plateau,03/05/65,,-1134,NA,NA,NA,0,,,28.5,-77.51667,28,30,0,N,77,31,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/b3b9c2ee-c93c-4697-811e-6c5b0a1a16ed,5562081,71427,,unknows Miocene,,,,,,,6,,1219,"1968,O411",18559,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,580,580,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/ab0c465d-18e3-48fb-87d9-ceb551e26efa,5562082,71428,,unknows Miocene,,,,,,,3,,1258,"1968,O384",18532,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,789,791,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/40e81be0-7b6b-4d5d-be6c-d6b6ffb0b994,5562083,71429,,unknows Miocene,,,,Orbulina sp.,U. Miocene,,13,,1132,"1966,O57",18031,J.O.I.D.E.S. /  MV Caldrill,Core J-3 52 Blake Plateau,03/05/65,,-1134,NA,NA,NA,0,,,28.5,-77.51667,28,30,0,N,77,31,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/36a7cf49-1d86-48df-af00-1235aea0f4eb,5562084,71430,,unknows Miocene,,,,,U. Miocene,,7,,1136,"1966,O57",18031,J.O.I.D.E.S. /  MV Caldrill,Core J-3 52 Blake Plateau,03/05/65,,-1134,NA,NA,NA,0,,,28.5,-77.51667,28,30,0,N,77,31,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/c8402731-d5e3-42dc-b431-0a729d65ea2f,5562085,71431,,unknows Miocene,,,,,Zone N18,,2,,1259,"1968,O384",18532,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,789,791,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/fb163546-89e0-4c25-b2df-a3ccaeb363b5,5562086,71432,,unknows Miocene,,,,,Zone N18,,2,,1260,"1968,O384",18532,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,789,791,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/b2c56545-ef12-475c-bfbc-7ba9a8a79d9a,5562087,71433,,unknows Miocene,,,,Globorotalia?,,,3,,1218,"1968,O407",18555,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,510,510,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/472ac7c7-5f54-402d-9d7e-e9a237252b12,5562088,71434,,unknows Miocene,,,,,Zone N18,,17,Did not find IRN,1268,"1968,O382",NA,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,626,629,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/436226a6-d798-44b1-b5f2-a43df68a6f05,5562089,71435,,unknows Miocene,,,,,Zone N18,,5,Did not find IRN,1267,"1968,O382",NA,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,626,629,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/53bac31c-781a-4431-81d4-df819939939d,5562090,71436,,Oligocene foraminifera,,,,,U. Oligocene,+64 mu,164,,1064,"1,964,591",16969,RV Spencer F. Baird,DWGB 10,30/10/57,,-4391,4340,2373,14238,0,3,10,6.9,-131,6,54,0,N,131,0,0,W,Pacific ocean
http://data.nhm.ac.uk/object/8bcdae19-0c3a-4090-bdbf-288f460ec551,5562091,71437,,Oligocene foraminifera,,,,,Oligocene,,127,,1063,"1,964,596",16974,RV Horizon,MP 5-1,05/08/50,,-5167,NA,NA,NA,0,9,16,14.373,-133.112,14,22,24,N,133,6,42,W,Pacific ocean
http://data.nhm.ac.uk/object/440c6869-9cba-4f47-89bc-82fc105854a4,5562092,71438,,Globorotalia,,"truncatulinoides, sp.",,,,,55,No image taken.,1685,"1972,O633",19790,RV Vema,V 22-109,06/04/66,,-624,NA,NA,NA,0,Top of the core,0,-41.967,-0.25,41,58,0,S,0,15,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/8767b25d-4490-4c75-8eb2-6dd0bb982f75,5562093,71439,,Globorotalia,,inflata,,,,,44,No image taken. Museum no. different than Station no. ,1697,"1972,O645",19803,RV Vema,V 22-109,06/04/66,,-624,NA,NA,NA,0,100,100,-41.967,-0.25,41,58,0,S,0,15,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/d4cf33ab-a878-44a8-adcc-b4baed309e0c,5562094,71440,,Globorotalia,,"truncatulinoides, sp.",,,,,58,No image taken. Museum no. different than Station no. ,1694,"1972,O645",19803,RV Vema,V 22-109,06/04/66,,-624,NA,NA,NA,0,100,100,-41.967,-0.25,41,58,0,S,0,15,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/8ba47198-1a08-4668-9666-6f5682b49960,5562095,71441,,Globorotalia,,crassaformis-tosaensis-truncatulinoides,,,,,121,Museum no. different than Station no. ,1698,"1972,O647",19805,,V 22-109,NA,,NA,NA,NA,NA,0,110,110,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/bfd4a6c6-dea9-4d65-858b-cb1fe92af046,5562096,71442,,various,,,,(additional piece of paper with species notes),,,67,(additional piece of paper with species notes),,"1968,O415",18563,RV Vema,V20-163,05/09/64,,-2741,2706,1480,8880,0,101,104,-17.2,88.683,17,12,0,S,88,41,0,E,Indian ocean
http://data.nhm.ac.uk/object/5b430385-a395-4e23-a3ff-e72dcbd33fde,5562097,71443,,benthic forams ,,,,C17,,,75,,,,NA,,,NA,,NA,NA,NA,NA,0,0-0.5 ; 10-12,,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/73f97e1d-c96d-4e4f-94cb-d73a7b5c21a6,5562098,71444,,benthic forams ,,,,C17,,,70,,,,NA,,,NA,,NA,NA,NA,NA,0,19-20 ; 31.5-32.5,,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/2add213a-339c-4d75-874d-c8c5185c585c,5562099,71445,,benthic forams ,,,,C17,,,46,,,,NA,,,NA,,NA,NA,NA,NA,0,38-39 ; 50-51,,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/0755da6a-1b68-4e91-93b6-fe0fb2b04a64,5562100,71446,,benthic forams ,,,,C17,,,63,,,,NA,,,NA,,NA,NA,NA,NA,0,59-60 ; 69-70,,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/f01446a1-9229-4aa6-be8c-02f81cafdd3b,5562101,71447,,benthic forams ,,,,C17,,,44,,,,NA,,,NA,,NA,NA,NA,NA,0,79-80 ; 100-101,,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/90deb0a9-2f95-461a-9a34-e4b7d654f91b,5562102,71448,,benthic forams ,,,,C17 ; approx in proportions(?),,,71,,,,NA,,,NA,,NA,NA,NA,NA,0,126,127,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/518eee9c-4cd8-464a-9096-7d1c1a4a0773,5562103,71449,,benthic forams ,,,,C17 ; representative species (not all mounted),,,63,,,,NA,,,NA,,NA,NA,NA,NA,0,116,117.5,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/e8b68c48-aabf-4eb0-bcfd-824a5b93cb68,5562104,71450,,benthic forams ,,,,10.5.84,,+250 mu,20,,,"1,958,631",14259,HMS Owen,,22/05/58,,-1620,NA,NA,NA,0,0,1,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/ffe83b59-c54b-4a84-b009-7e690b1dec4f,5562105,71451,,benthic forams ,,,,15.5.84,,+250 mu,24,,,,NA,,,NA,,-1620,NA,NA,NA,0,5,6,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/6163bf88-6268-4f69-87d4-ffcfd640eeb2,5562106,71452,,benthic forams ,,,,10.5.84,,+250 mu,31,,,,NA,,,NA,,-1620,NA,NA,NA,0,8,10,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/fa1fed17-82de-4dc3-a617-66772249cd70,5562107,71453,,benthic forams ,,,,10.5.84,,+250 mu,17,,,,NA,,,NA,,-1620,NA,NA,NA,0,12,13,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/f562b1cf-a330-4f0e-8bbd-d06c46888629,5562108,71454,,benthic forams ,,,,10.5.84,,+250 mu,12,,,,NA,,,NA,,-1620,NA,NA,NA,0,16.5,17.5,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/71b959a0-765a-4de2-90eb-e2d5ba68ffc5,5562109,71455,,benthic forams ,,,,10.5.84,,+250 mu,11,,,,NA,,,NA,,-1620,NA,NA,NA,0,20,21,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/8fae1c91-607d-4a6a-bb1b-68c6049daf7c,5562110,71456,,benthic forams ,,,,10.5.84,,+250 mu,30,,,,NA,,,NA,,-1620,NA,NA,NA,0,24,26,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/4fb55f75-92b9-4157-a7ae-b0006b0b0b44,5562111,71457,,benthic forams ,,,,10.5.84,,+250 mu,29,,,,NA,,,NA,,-1620,NA,NA,NA,0,30,31,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/434ed509-0886-4427-90ea-e5799dd72caf,5562112,71458,,benthic forams ,,,,11.5.84,,+250 mu,121,,,,NA,,,NA,,-1620,NA,NA,NA,0,35.5,36.5,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/f2b17a17-3221-4621-ba0d-4b0d4b968f55,5562113,71459,,benthic forams ,,,,14.5.84,,+250 mu,155,,,,NA,,,NA,,-1620,NA,NA,NA,0,40,42,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/d7aaafdd-2c8b-4daf-91a5-f044a7c5f93d,5562114,71460,,benthic forams ,,,,15.5.84,,+250 mu,153,,,,NA,,,NA,,-1620,NA,NA,NA,0,44,45,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/9518fba9-bd45-40b5-b47e-eb2dd95326b6,5562115,71461,,benthic forams ,,,,17.5.84,,+250 mu,140,,,,NA,,,NA,,-1620,NA,NA,NA,0,50,52,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
http://data.nhm.ac.uk/object/9ead108f-de06-42e4-abe6-d0942bc4046b,5562116,71462,,benthic forams ,,,,17.5.84 ; 1 of 2,,+250 mu,51,,,,NA,,,NA,,-1620,NA,NA,NA,0,58,60,36.543,13.092,36,32,36,N,13,5,30,E,Mediterranean sea
